Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],
Djibouti,DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,43.1298,44.3484,45.567,46.836,48.105,49.374,50.643,51.912,52.2188,52.5256,52.8324,53.1392,53.446,53.4002,53.3544,53.3086,53.2628,53.217,53.1284,53.0398,52.9512,52.8626,52.774,52.2102,51.6464,51.0826,50.5188,49.955,49.0572,48.1594,47.2616,46.3638,45.466,43.6466,41.8272,40.0078,38.1884,36.369,35.279,34.189,33.099,32.009,30.919,29.7976,28.6762,27.5548,26.4334,25.312,24.592,23.872,23.152,22.432,21.712,21.1378,20.5636,19.9894,19.4152,18.841,..,..,
Djibouti,DJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.19487177231372,1.22656245999184,1.1870773924292,1.30877663236565,1.44987378990819,1.43274083557444,..,
Djibouti,DJI,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.66666666666667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.26666666666667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
Djibouti,DJI,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.6,..,..,78.4,..,..,..,..,..,87.4,..,..,..,..,..,..,..,
Djibouti,DJI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.48229231431441,0.497231575854822,0.506040083223642,0.655940692451405,0.783962150153835,1.05260823047415,1.13412986505624,0.669786981437932,0.86152126553801,0.562697231914709,0.872772596596496,0.952624991143755,1.06394232915235,0.942881281222451,0.94721733493842,0.883287314381554,0.796673586636412,0.713632382991145,0.654804420664398,1.08018209679099,0.970484176509918,0.801985400213903,0.904207687575758,0.884619681972159,0.867037587096107,0.844349209258176,0.831279533234587,0.792735504660127,0.658536216514587,0.689354170509201,0.54657366725497,0.513632828206261,0.506776640750243,0.50395718639601,0.489038604293936,0.482815345469774,0.484258623421901,0.493843655946845,0.463452090708826,0.450533233329762,0.475248890722201,0.500262613998349,0.535119192654851,0.55513722929647,0.527521277133448,0.529037834470044,0.516892933599979,0.573643834323876,0.610898649857048,0.558141051891528,0.615387087329415,0.554126048116728,0.595582950136845,0.689150712164593,0.803830216224396,..,..,..,..,..,
Djibouti,DJI,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,..,..,..,17.8,..,22.5,..,..,..,19,..,..,..,..,..,..,..,
Djibouti,DJI,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.0049463614817,23.6975668392819,23.9389627721007,23.2831099856452,23.3057576661228,24.7708051322524,..,
Djibouti,DJI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
Djibouti,DJI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,220.286396634135,..,..,..,..,..,..,..,..,..,..,..,..,..,172.368432989504,177.464781539577,179.973142469508,177.540284883873,..,..,..,..,..,..,..,..,..,..,..,..,
Djibouti,DJI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,156.538300905396,158.265743432519,140.579414521599,100.042244968934,147.005091437644,148.776840430178,..,
