Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],
Fiji,FJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,112.6104,110.2872,107.964,101.3952,94.8264,88.2576,81.6888,75.12,71.893,68.666,65.439,62.212,58.985,59.4504,59.9158,60.3812,60.8466,61.312,60.7704,60.2288,59.6872,59.1456,58.604,59.539,60.474,61.409,62.344,63.279,63.2058,63.1326,63.0594,62.9862,62.913,59.4206,55.9282,52.4358,48.9434,45.451,44.594,43.737,42.88,42.023,41.166,41.9814,42.7968,43.6122,44.4276,45.243,45.375,45.507,45.639,45.771,45.903,46.593,47.283,47.973,48.663,49.353,..,..,
Fiji,FJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,37.84046692607,33.0035971223022,30.3082191780822,29.0726817042606,26.5290519877676,26.4060356652949,24.3565599497803,25.1303441084463,21.5667767815007,22.0436280137773,22.3765822120656,23.3333333333333,23.4708350869781,23.5765951451139,21.4058573273098,20.0939903161492,19.7136822342173,20.28057128387,17.9606135201666,18.5797179556274,16.6265963380672,13.9006508272563,16.3841245727307,18.9584730108777,20.8957821457821,17.6316452506929,19.6429416301512,17.9579343434343,18.2567042115573,17.5828562741606,17.0190045607773,17.9229830863643,17.174961203941,17.3025435073628,14.789454533426,14.3390953003008,16.3568870415392,14.9352989681979,12.9529402768543,13.2429248033765,12.430694917335,12.2619251624259,11.9689570314682,12.267239520831,11.7896071840417,10.6974950619792,10.0884444017423,9.38189737562412,9.21716744343046,9.67589967195045,10.1135217321053,8.09852283999858,7.87162404410063,10.6643332511907,10.5318277050456,10.7452472756643,..,
Fiji,FJI,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.10507880910683,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.286164623467601,..,..,..,..,0.297373029772329,..,..,..,..,..,..,..,..,..,..,..,..,
Fiji,FJI,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.3,94.5,..,97.6,96.2,96.2,96.3,96.2,100,96.4,99,98.4,96.9,96.7,97,97.2,99.3,99,98.8,99.8,99.7,99.6,99.3,99.7,99.7,99.9,..,..,..,..,
Fiji,FJI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.493927279843245,0.414198684342994,0.547878054853972,0.554723545873988,0.944133954215145,0.742934857576385,0.677357872729868,0.728919773515772,0.793754760091394,0.848935852965643,1.00029199211621,1.03463842674015,1.06731584027824,1.13820745012975,1.18684682932006,1.08109936076417,0.823824752321902,1.28097630604249,1.16740703301536,1.35097050282745,1.25252673117091,1.66164378722038,1.25657359190758,1.04313366798104,0.832358529757324,0.814001615679112,0.841945677871643,0.660461662300165,0.765934461151149,0.870451590821895,1.11735406060889,0.912510317500248,1.0048343181516,0.995724293773337,0.977088827325698,0.983636070541961,1.04719870063974,0.999162394542445,0.962398629269006,0.973254471333977,1.03995531475723,1.29753478514605,1.09300625446945,1.28512785573893,1.65446775731788,1.33450299657743,1.47057388237284,1.38577596000909,1.05842119520536,0.927879180494754,1.42019706496026,1.26133564344854,1.22506181587827,1.33020720695742,1.35007092133099,..,..,..,..,..,
Fiji,FJI,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.9,..,..,..,38,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.9,..,..,44,..,35,..,..,..,..,43.1,..,..,31.77,..,44.3,..,..,..,..,..,..,..,
Fiji,FJI,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,12.9472551130248,11.2643442622951,11.1770428015564,11.7491007194245,12.722602739726,13.7861319966583,12.7454128440367,14.7544581618656,16.7200251098556,16.1053180396246,19.0802265219443,21.3926521239954,17.6798647118343,18.4288888888889,15.3837099246604,19.6107552257042,21.6785434079125,24.6231842779835,26.4107017132129,23.745143463948,26.4847566748722,30.0032336297494,33.4621753228703,32.3581118168274,33.3929358146601,32.2729014161593,36.9386431886432,30.9825522801713,35.8623115251337,38.524696969697,45.8348677766895,46.1244842114407,47.5193337299227,46.7999550965424,45.7932440723231,44.2420348058902,39.2904965102048,34.1564541118571,29.7493529919222,37.9181688441964,25.3089357169109,40.5071536038426,46.9667602373825,52.511587024386,62.0149188252353,71.1271402327089,69.6323030659549,70.7471991283015,75.3836693771675,69.5800229144092,61.9408626565053,60.8033521700154,63.5845005073571,62.7979373328504,66.4450350548407,67.9450439260125,67.1846697773237,70.4446795074403,..,
Fiji,FJI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
Fiji,FJI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,392.282173509038,..,..,..,..,..,..,..,..,..,..,..,..,..,814.320299317732,703.501930370349,675.226786814355,626.651837501046,..,..,..,..,..,..,..,..,..,..,..,..,
Fiji,FJI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
